sim_haploidn,tips,sim
12,Bradra,17
18,Bratra,17
18,Bragut,17
11,Braven,17
14,Brapum,17
13,Bradam,17
16,B3088,18
18,BGA709,18
11,BGA309,18
14,B11696,18
15,B11609,18
11,B985,18
12,B199,18
12,B11604,18
12,BGA89,18
14,BGAA2,18
18,BGA584,18
11,BGA304,18
11,BGAB1,18
12,PGA445,18
18,Rhaspe,18
18,Rhamar,18
17,Rhatem,18
14,FGA379,18
17,F3016,18
12,F1476,18
17,Furcep,18
18,Furpol,18
17,F2241,18
17,Furang,18
18,FGA490,18
10,FGA456,18
17,FGA516,18
18,F12278,18
19,Furant,18
18,FGA331,18
18,FGA465,18
14,FGA99,18
12,FGA15,18
16,FGA581,18
18,FGA104,18
18,FGA489,18
12,FGA174,18
18,FurbGB,18
12,CGA312,18
18,CGA642,18
15,CGA763,18
10,C601,18
17,CGA236,18
12,Calboe,18
12,C3125,18
14,CGA429,18
12,C985,18
18,CGA310,18
16,CGA382,18
18,CGA494,18
18,C12265,18
18,C404,18
15,Cl11778,18
18,CGA594,18
18,C3134,18
13,CGA311,18
17,CGA45,18
19,C3043,18
17,CGA368,18
11,CGA364,18
15,C2208,18
18,CGA453,18
18,CGA501,18
11,C3121,18
12,Calparcri,18
18,Triowe,18
18,Trijoh,18
12,Trimel,18
18,Trihoe,18
14,Tribit,18
11,Trijac,18
12,Tricri,18
17,Triwie,18
12,Triqua,18
11,Kinboe,18
12,Kinfis,18
18,Kinxen,18
18,Chaafr,18
18,Chacha,18
17,Chacaly,18
11,Chazey,18
18,Chadil,18
18,Chasen,18
17,Chanam,18
18,Braset,18
11,Bramel,18
18,Bratha,18
18,Bradra,18
17,Bratra,18
18,Bragut,18
17,Braven,18
18,Brapum,18
12,Bradam,18
18,B3088,19
12,BGA709,19
18,BGA309,19
12,B11696,19
18,B11609,19
11,B985,19
18,B199,19
12,B11604,19
18,BGA89,19
12,BGAA2,19
11,BGA584,19
18,BGA304,19
17,BGAB1,19
18,PGA445,19
17,Rhaspe,19
12,Rhamar,19
18,Rhatem,19
15,FGA379,19
18,F3016,19
18,F1476,19
19,Furcep,19
12,Furpol,19
11,F2241,19
15,Furang,19
12,FGA490,19
10,FGA456,19
17,FGA516,19
17,F12278,19
17,Furant,19
18,FGA331,19
18,FGA465,19
12,FGA99,19
11,FGA15,19
16,FGA581,19
18,FGA104,19
18,FGA489,19
11,FGA174,19
12,FurbGB,19
12,CGA312,19
18,CGA642,19
14,CGA763,19
18,C601,19
19,CGA236,19
12,Calboe,19
14,C3125,19
17,CGA429,19
18,C985,19
18,CGA310,19
14,CGA382,19
14,CGA494,19
18,C12265,19
18,C404,19
17,Cl11778,19
15,CGA594,19
15,C3134,19
12,CGA311,19
13,CGA45,19
16,C3043,19
14,CGA368,19
12,CGA364,19
11,C2208,19
12,CGA453,19
12,CGA501,19
11,C3121,19
11,Calparcri,19
17,Triowe,19
18,Trijoh,19
18,Trimel,19
18,Trihoe,19
17,Tribit,19
12,Trijac,19
18,Tricri,19
18,Triwie,19
18,Triqua,19
18,Kinboe,19
11,Kinfis,19
17,Kinxen,19
10,Chaafr,19
18,Chacha,19
11,Chacaly,19
18,Chazey,19
12,Chadil,19
16,Chasen,19
18,Chanam,19
18,Braset,19
17,Bramel,19
17,Bratha,19
18,Bradra,19
18,Bratra,19
14,Bragut,19
17,Braven,19
17,Brapum,19
18,Bradam,19
17,B3088,20
18,BGA709,20
12,BGA309,20
12,B11696,20
18,B11609,20
11,B985,20
17,B199,20
18,B11604,20
12,BGA89,20
14,BGAA2,20
11,BGA584,20
18,BGA304,20
12,BGAB1,20
13,PGA445,20
17,Rhaspe,20
18,Rhamar,20
15,Rhatem,20
18,FGA379,20
11,F3016,20
17,F1476,20
18,Furcep,20
18,Furpol,20
11,F2241,20
18,Furang,20
14,FGA490,20
12,FGA456,20
17,FGA516,20
18,F12278,20
17,Furant,20
11,FGA331,20
12,FGA465,20
12,FGA99,20
16,FGA15,20
14,FGA581,20
18,FGA104,20
18,FGA489,20
15,FGA174,20
12,FurbGB,20
12,CGA312,20
18,CGA642,20
10,CGA763,20
18,C601,20
12,CGA236,20
18,Calboe,20
12,C3125,20
14,CGA429,20
18,C985,20
18,CGA310,20
18,CGA382,20
12,CGA494,20
17,C12265,20
16,C404,20
12,Cl11778,20
17,CGA594,20
18,C3134,20
10,CGA311,20
16,CGA45,20
18,C3043,20
18,CGA368,20
11,CGA364,20
12,C2208,20
18,CGA453,20
17,CGA501,20
18,C3121,20
18,Calparcri,20
12,Triowe,20
18,Trijoh,20
17,Trimel,20
12,Trihoe,20
11,Tribit,20
12,Trijac,20
19,Tricri,20
15,Triwie,20
18,Triqua,20
18,Kinboe,20
18,Kinfis,20
17,Kinxen,20
18,Chaafr,20
11,Chacha,20
17,Chacaly,20
19,Chazey,20
14,Chadil,20
18,Chasen,20
17,Chanam,20
18,Braset,20
17,Bramel,20
14,Bratha,20
11,Bradra,20
15,Bratra,20
11,Bragut,20
18,Braven,20
18,Brapum,20
18,Bradam,20
18,B3088,21
11,BGA709,21
13,BGA309,21
19,B11696,21
14,B11609,21
17,B985,21
12,B199,21
18,B11604,21
14,BGA89,21
10,BGAA2,21
18,BGA584,21
18,BGA304,21
11,BGAB1,21
18,PGA445,21
18,Rhaspe,21
12,Rhamar,21
12,Rhatem,21
18,FGA379,21
14,F3016,21
18,F1476,21
17,Furcep,21
12,Furpol,21
14,F2241,21
12,Furang,21
18,FGA490,21
12,FGA456,21
18,FGA516,21
12,F12278,21
18,Furant,21
17,FGA331,21
11,FGA465,21
17,FGA99,21
12,FGA15,21
11,FGA581,21
18,FGA104,21
18,FGA489,21
18,FGA174,21
17,FurbGB,21
11,CGA312,21
17,CGA642,21
12,CGA763,21
18,C601,21
11,CGA236,21
15,Calboe,21
18,C3125,21
18,CGA429,21
17,C985,21
16,CGA310,21
12,CGA382,21
12,CGA494,21
18,C12265,21
17,C404,21
12,Cl11778,21
12,CGA594,21
15,C3134,21
10,CGA311,21
15,CGA45,21
12,C3043,21
18,CGA368,21
18,CGA364,21
15,C2208,21
12,CGA453,21
12,CGA501,21
16,C3121,21
14,Calparcri,21
18,Triowe,21
16,Trijoh,21
11,Trimel,21
18,Trihoe,21
18,Tribit,21
18,Trijac,21
12,Tricri,21
18,Triwie,21
14,Triqua,21
11,Kinboe,21
19,Kinfis,21
18,Kinxen,21
18,Chaafr,21
17,Chacha,21
18,Chacaly,21
18,Chazey,21
18,Chadil,21
17,Chasen,21
18,Chanam,21
17,Braset,21
17,Bramel,21
17,Bratha,21
17,Bradra,21
18,Bratra,21
18,Bragut,21
11,Braven,21
18,Brapum,21
11,Bradam,21
17,B3088,22
15,BGA709,22
18,BGA309,22
18,B11696,22
12,B11609,22
15,B985,22
19,B199,22
12,B11604,22
17,BGA89,22
18,BGAA2,22
14,BGA584,22
18,BGA304,22
18,BGAB1,22
12,PGA445,22
18,Rhaspe,22
18,Rhamar,22
18,Rhatem,22
18,FGA379,22
17,F3016,22
12,F1476,22
12,Furcep,22
11,Furpol,22
18,F2241,22
17,Furang,22
18,FGA490,22
18,FGA456,22
18,FGA516,22
12,F12278,22
18,Furant,22
18,FGA331,22
12,FGA465,22
11,FGA99,22
18,FGA15,22
18,FGA581,22
11,FGA104,22
17,FGA489,22
17,FGA174,22
12,FurbGB,22
16,CGA312,22
17,CGA642,22
18,CGA763,22
12,C601,22
18,CGA236,22
18,Calboe,22
12,C3125,22
16,CGA429,22
11,C985,22
10,CGA310,22
19,CGA382,22
17,CGA494,22
17,C12265,22
12,C404,22
18,Cl11778,22
18,CGA594,22
12,C3134,22
14,CGA311,22
18,CGA45,22
12,C3043,22
11,CGA368,22
18,CGA364,22
14,C2208,22
14,CGA453,22
17,CGA501,22
17,C3121,22
18,Calparcri,22
18,Triowe,22
12,Trijoh,22
10,Trimel,22
13,Trihoe,22
18,Tribit,22
11,Trijac,22
17,Tricri,22
12,Triwie,22
17,Triqua,22
14,Kinboe,22
12,Kinfis,22
16,Kinxen,22
18,Chaafr,22
18,Chacha,22
18,Chacaly,22
18,Chazey,22
18,Chadil,22
12,Chasen,22
11,Chanam,22
15,Braset,22
11,Bramel,22
11,Bratha,22
18,Bradra,22
18,Bratra,22
11,Bragut,22
17,Braven,22
15,Brapum,22
14,Bradam,22
12,B3088,23
18,BGA709,23
18,BGA309,23
18,B11696,23
11,B11609,23
14,B985,23
18,B199,23
18,B11604,23
10,BGA89,23
18,BGAA2,23
18,BGA584,23
18,BGA304,23
16,BGAB1,23
12,PGA445,23
18,Rhaspe,23
19,Rhamar,23
17,Rhatem,23
12,FGA379,23
12,F3016,23
17,F1476,23
18,Furcep,23
11,Furpol,23
16,F2241,23
17,Furang,23
18,FGA490,23
15,FGA456,23
17,FGA516,23
15,F12278,23
17,Furant,23
18,FGA331,23
12,FGA465,23
12,FGA99,23
17,FGA15,23
11,FGA581,23
12,FGA104,23
18,FGA489,23
12,FGA174,23
11,FurbGB,23
12,CGA312,23
16,CGA642,23
18,CGA763,23
15,C601,23
18,CGA236,23
18,Calboe,23
18,C3125,23
11,CGA429,23
18,C985,23
14,CGA310,23
11,CGA382,23
18,CGA494,23
17,C12265,23
19,C404,23
11,Cl11778,23
18,CGA594,23
18,C3134,23
18,CGA311,23
18,CGA45,23
12,C3043,23
15,CGA368,23
18,CGA364,23
14,C2208,23
12,CGA453,23
18,CGA501,23
17,C3121,23
18,Calparcri,23
18,Triowe,23
18,Trijoh,23
17,Trimel,23
11,Trihoe,23
18,Tribit,23
18,Trijac,23
13,Tricri,23
17,Triwie,23
18,Triqua,23
12,Kinboe,23
14,Kinfis,23
12,Kinxen,23
11,Chaafr,23
12,Chacha,23
14,Chacaly,23
12,Chazey,23
18,Chadil,23
17,Chasen,23
17,Chanam,23
14,Braset,23
11,Bramel,23
12,Bratha,23
17,Bradra,23
18,Bratra,23
17,Bragut,23
10,Braven,23
18,Brapum,23
12,Bradam,23
18,B3088,24
18,BGA709,24
12,BGA309,24
12,B11696,24
12,B11609,24
17,B985,24
17,B199,24
17,B11604,24
12,BGA89,24
12,BGAA2,24
17,BGA584,24
11,BGA304,24
19,BGAB1,24
18,PGA445,24
18,Rhaspe,24
18,Rhamar,24
16,Rhatem,24
17,FGA379,24
14,F3016,24
12,F1476,24
18,Furcep,24
18,Furpol,24
18,F2241,24
10,Furang,24
17,FGA490,24
11,FGA456,24
15,FGA516,24
18,F12278,24
12,Furant,24
17,FGA331,24
14,FGA465,24
10,FGA99,24
17,FGA15,24
17,FGA581,24
18,FGA104,24
18,FGA489,24
12,FGA174,24
19,FurbGB,24
15,CGA312,24
18,CGA642,24
18,CGA763,24
18,C601,24
18,CGA236,24
15,Calboe,24
18,C3125,24
14,CGA429,24
18,C985,24
18,CGA310,24
17,CGA382,24
12,CGA494,24
14,C12265,24
17,C404,24
12,Cl11778,24
18,CGA594,24
12,C3134,24
17,CGA311,24
14,CGA45,24
17,C3043,24
18,CGA368,24
11,CGA364,24
18,C2208,24
17,CGA453,24
11,CGA501,24
18,C3121,24
18,Calparcri,24
11,Triowe,24
16,Trijoh,24
18,Trimel,24
18,Trihoe,24
11,Tribit,24
11,Trijac,24
12,Tricri,24
18,Triwie,24
18,Triqua,24
18,Kinboe,24
12,Kinfis,24
12,Kinxen,24
14,Chaafr,24
13,Chacha,24
18,Chacaly,24
12,Chazey,24
15,Chadil,24
12,Chasen,24
11,Chanam,24
11,Braset,24
18,Bramel,24
18,Bratha,24
18,Bradra,24
18,Bratra,24
18,Bragut,24
16,Braven,24
12,Brapum,24
11,Bradam,24
11,B3088,25
18,BGA709,25
18,BGA309,25
18,B11696,25
17,B11609,25
17,B985,25
18,B199,25
14,B11604,25
12,BGA89,25
17,BGAA2,25
13,BGA584,25
12,BGA304,25
14,BGAB1,25
18,PGA445,25
12,Rhaspe,25
14,Rhamar,25
17,Rhatem,25
18,FGA379,25
17,F3016,25
12,F1476,25
12,Furcep,25
11,Furpol,25
12,F2241,25
18,Furang,25
18,FGA490,25
17,FGA456,25
18,FGA516,25
17,F12278,25
12,Furant,25
15,FGA331,25
18,FGA465,25
18,FGA99,25
18,FGA15,25
17,FGA581,25
18,FGA104,25
15,FGA489,25
18,FGA174,25
12,FurbGB,25
14,CGA312,25
17,CGA642,25
18,CGA763,25
18,C601,25
11,CGA236,25
12,Calboe,25
16,C3125,25
16,CGA429,25
18,C985,25
15,CGA310,25
14,CGA382,25
18,CGA494,25
10,C12265,25
11,C404,25
17,Cl11778,25
12,CGA594,25
18,C3134,25
12,CGA311,25
11,CGA45,25
12,C3043,25
17,CGA368,25
18,CGA364,25
18,C2208,25
17,CGA453,25
15,CGA501,25
18,C3121,25
11,Calparcri,25
17,Triowe,25
18,Trijoh,25
18,Trimel,25
18,Trihoe,25
11,Tribit,25
14,Trijac,25
12,Tricri,25
18,Triwie,25
18,Triqua,25
18,Kinboe,25
19,Kinfis,25
16,Kinxen,25
19,Chaafr,25
12,Chacha,25
12,Chacaly,25
12,Chazey,25
12,Chadil,25
11,Chasen,25
17,Chanam,25
10,Braset,25
11,Bramel,25
18,Bratha,25
18,Bradra,25
18,Bratra,25
18,Bragut,25
18,Braven,25
11,Brapum,25
18,Bradam,25
17,B3088,26
17,BGA709,26
17,BGA309,26
17,B11696,26
12,B11609,26
12,B985,26
17,B199,26
18,B11604,26
18,BGA89,26
11,BGAA2,26
18,BGA584,26
18,BGA304,26
11,BGAB1,26
12,PGA445,26
18,Rhaspe,26
12,Rhamar,26
14,Rhatem,26
12,FGA379,26
15,F3016,26
18,F1476,26
11,Furcep,26
17,Furpol,26
18,F2241,26
18,Furang,26
12,FGA490,26
18,FGA456,26
18,FGA516,26
16,F12278,26
14,Furant,26
11,FGA331,26
11,FGA465,26
12,FGA99,26
18,FGA15,26
18,FGA581,26
12,FGA104,26
14,FGA489,26
18,FGA174,26
12,FurbGB,26
18,CGA312,26
17,CGA642,26
18,CGA763,26
12,C601,26
12,CGA236,26
18,Calboe,26
16,C3125,26
17,CGA429,26
18,C985,26
18,CGA310,26
18,CGA382,26
18,CGA494,26
18,C12265,26
18,C404,26
12,Cl11778,26
12,CGA594,26
17,C3134,26
12,CGA311,26
10,CGA45,26
18,C3043,26
13,CGA368,26
18,CGA364,26
18,C2208,26
18,CGA453,26
12,CGA501,26
18,C3121,26
19,Calparcri,26
18,Triowe,26
17,Trijoh,26
17,Trimel,26
18,Trihoe,26
11,Tribit,26
15,Trijac,26
18,Tricri,26
15,Triwie,26
17,Triqua,26
12,Kinboe,26
15,Kinfis,26
14,Kinxen,26
11,Chaafr,26
17,Chacha,26
11,Chacaly,26
10,Chazey,26
18,Chadil,26
14,Chasen,26
18,Chanam,26
12,Braset,26
19,Bramel,26
18,Bratha,26
14,Bradra,26
18,Bratra,26
11,Bragut,26
17,Braven,26
16,Brapum,26
11,Bradam,26
18,B3088,27
16,BGA709,27
17,BGA309,27
18,B11696,27
13,B11609,27
12,B985,27
18,B199,27
15,B11604,27
17,BGA89,27
11,BGAA2,27
18,BGA584,27
14,BGA304,27
12,BGAB1,27
11,PGA445,27
12,Rhaspe,27
12,Rhamar,27
10,Rhatem,27
18,FGA379,27
12,F3016,27
12,F1476,27
18,Furcep,27
12,Furpol,27
18,F2241,27
18,Furang,27
18,FGA490,27
11,FGA456,27
18,FGA516,27
18,F12278,27
10,Furant,27
19,FGA331,27
12,FGA465,27
16,FGA99,27
11,FGA15,27
14,FGA581,27
12,FGA104,27
18,FGA489,27
18,FGA174,27
12,FurbGB,27
14,CGA312,27
12,CGA642,27
11,CGA763,27
12,C601,27
12,CGA236,27
18,Calboe,27
18,C3125,27
12,CGA429,27
17,C985,27
15,CGA310,27
12,CGA382,27
18,CGA494,27
18,C12265,27
11,C404,27
17,Cl11778,27
17,CGA594,27
18,C3134,27
17,CGA311,27
18,CGA45,27
17,C3043,27
17,CGA368,27
11,CGA364,27
17,C2208,27
18,CGA453,27
18,CGA501,27
17,C3121,27
18,Calparcri,27
18,Triowe,27
18,Trijoh,27
11,Trimel,27
11,Trihoe,27
18,Tribit,27
11,Trijac,27
18,Tricri,27
17,Triwie,27
18,Triqua,27
14,Kinboe,27
18,Kinfis,27
18,Kinxen,27
12,Chaafr,27
18,Chacha,27
12,Chacaly,27
17,Chazey,27
14,Chadil,27
17,Chasen,27
16,Chanam,27
18,Braset,27
14,Bramel,27
15,Bratha,27
19,Bradra,27
15,Bratra,27
17,Bragut,27
18,Braven,27
18,Brapum,27
18,Bradam,27
14,B3088,28
15,BGA709,28
18,BGA309,28
18,B11696,28
12,B11609,28
12,B985,28
12,B199,28
17,B11604,28
18,BGA89,28
15,BGAA2,28
18,BGA584,28
15,BGA304,28
12,BGAB1,28
12,PGA445,28
18,Rhaspe,28
16,Rhamar,28
17,Rhatem,28
19,FGA379,28
17,F3016,28
18,F1476,28
12,Furcep,28
11,Furpol,28
18,F2241,28
11,Furang,28
17,FGA490,28
18,FGA456,28
18,FGA516,28
12,F12278,28
18,Furant,28
18,FGA331,28
18,FGA465,28
11,FGA99,28
18,FGA15,28
18,FGA581,28
18,FGA104,28
18,FGA489,28
16,FGA174,28
14,FurbGB,28
11,CGA312,28
18,CGA642,28
18,CGA763,28
17,C601,28
17,CGA236,28
12,Calboe,28
18,C3125,28
18,CGA429,28
17,C985,28
18,CGA310,28
18,CGA382,28
18,CGA494,28
11,C12265,28
16,C404,28
18,Cl11778,28
18,CGA594,28
17,C3134,28
12,CGA311,28
15,CGA45,28
18,C3043,28
12,CGA368,28
11,CGA364,28
18,C2208,28
14,CGA453,28
11,CGA501,28
17,C3121,28
17,Calparcri,28
19,Triowe,28
12,Trijoh,28
18,Trimel,28
11,Trihoe,28
17,Tribit,28
12,Trijac,28
14,Tricri,28
18,Triwie,28
10,Triqua,28
17,Kinboe,28
18,Kinfis,28
17,Kinxen,28
18,Chaafr,28
13,Chacha,28
17,Chacaly,28
14,Chazey,28
11,Chadil,28
10,Chasen,28
18,Chanam,28
12,Braset,28
18,Bramel,28
12,Bratha,28
18,Bradra,28
12,Bratra,28
11,Bragut,28
14,Braven,28
12,Brapum,28
12,Bradam,28
17,B3088,29
18,BGA709,29
11,BGA309,29
18,B11696,29
14,B11609,29
17,B985,29
18,B199,29
14,B11604,29
13,BGA89,29
18,BGAA2,29
12,BGA584,29
18,BGA304,29
18,BGAB1,29
18,PGA445,29
17,Rhaspe,29
18,Rhamar,29
18,Rhatem,29
14,FGA379,29
14,F3016,29
15,F1476,29
18,Furcep,29
18,Furpol,29
11,F2241,29
17,Furang,29
12,FGA490,29
18,FGA456,29
18,FGA516,29
17,F12278,29
11,Furant,29
18,FGA331,29
12,FGA465,29
18,FGA99,29
18,FGA15,29
12,FGA581,29
11,FGA104,29
18,FGA489,29
10,FGA174,29
17,FurbGB,29
15,CGA312,29
18,CGA642,29
12,CGA763,29
12,C601,29
18,CGA236,29
18,Calboe,29
14,C3125,29
16,CGA429,29
18,C985,29
17,CGA310,29
14,CGA382,29
12,CGA494,29
11,C12265,29
18,C404,29
18,Cl11778,29
11,CGA594,29
15,C3134,29
17,CGA311,29
11,CGA45,29
12,C3043,29
12,CGA368,29
12,CGA364,29
11,C2208,29
12,CGA453,29
17,CGA501,29
17,C3121,29
16,Calparcri,29
18,Triowe,29
18,Trijoh,29
12,Trimel,29
11,Trihoe,29
12,Tribit,29
15,Trijac,29
19,Tricri,29
12,Triwie,29
17,Triqua,29
19,Kinboe,29
11,Kinfis,29
12,Kinxen,29
12,Chaafr,29
18,Chacha,29
18,Chacaly,29
18,Chazey,29
18,Chadil,29
18,Chasen,29
17,Chanam,29
17,Braset,29
17,Bramel,29
10,Bratha,29
18,Bradra,29
18,Bratra,29
18,Bragut,29
12,Braven,29
18,Brapum,29
16,Bradam,29
12,B3088,30
18,BGA709,30
18,BGA309,30
17,B11696,30
11,B11609,30
14,B985,30
12,B199,30
14,B11604,30
12,BGA89,30
18,BGAA2,30
15,BGA584,30
18,BGA304,30
12,BGAB1,30
18,PGA445,30
18,Rhaspe,30
18,Rhamar,30
18,Rhatem,30
13,FGA379,30
18,F3016,30
19,F1476,30
12,Furcep,30
16,Furpol,30
18,F2241,30
17,Furang,30
11,FGA490,30
18,FGA456,30
18,FGA516,30
10,F12278,30
17,Furant,30
18,FGA331,30
18,FGA465,30
11,FGA99,30
15,FGA15,30
12,FGA581,30
11,FGA104,30
18,FGA489,30
14,FGA174,30
15,FurbGB,30
12,CGA312,30
17,CGA642,30
16,CGA763,30
18,C601,30
18,CGA236,30
18,Calboe,30
12,C3125,30
11,CGA429,30
18,C985,30
18,CGA310,30
12,CGA382,30
18,CGA494,30
17,C12265,30
17,C404,30
12,Cl11778,30
10,CGA594,30
18,C3134,30
18,CGA311,30
18,CGA45,30
17,C3043,30
11,CGA368,30
11,CGA364,30
18,C2208,30
18,CGA453,30
17,CGA501,30
18,C3121,30
18,Calparcri,30
18,Triowe,30
18,Trijoh,30
16,Trimel,30
11,Trihoe,30
11,Tribit,30
18,Trijac,30
17,Tricri,30
17,Triwie,30
12,Triqua,30
17,Kinboe,30
12,Kinfis,30
18,Kinxen,30
17,Chaafr,30
18,Chacha,30
14,Chacaly,30
18,Chazey,30
14,Chadil,30
17,Chasen,30
12,Chanam,30
12,Braset,30
12,Bramel,30
12,Bratha,30
14,Bradra,30
15,Bratra,30
11,Bragut,30
19,Braven,30
17,Brapum,30
12,Bradam,30
18,B3088,31
18,BGA709,31
16,BGA309,31
14,B11696,31
18,B11609,31
16,B985,31
19,B199,31
14,B11604,31
18,BGA89,31
18,BGAA2,31
11,BGA584,31
15,BGA304,31
18,BGAB1,31
17,PGA445,31
18,Rhaspe,31
12,Rhamar,31
14,Rhatem,31
17,FGA379,31
17,F3016,31
12,F1476,31
18,Furcep,31
12,Furpol,31
12,F2241,31
17,Furang,31
11,FGA490,31
17,FGA456,31
15,FGA516,31
18,F12278,31
18,Furant,31
11,FGA331,31
17,FGA465,31
17,FGA99,31
18,FGA15,31
18,FGA581,31
17,FGA104,31
12,FGA489,31
18,FGA174,31
12,FurbGB,31
19,CGA312,31
11,CGA642,31
17,CGA763,31
17,C601,31
12,CGA236,31
11,Calboe,31
14,C3125,31
12,CGA429,31
18,C985,31
18,CGA310,31
15,CGA382,31
18,CGA494,31
12,C12265,31
18,C404,31
12,Cl11778,31
18,CGA594,31
14,C3134,31
11,CGA311,31
16,CGA45,31
18,C3043,31
12,CGA368,31
12,CGA364,31
11,C2208,31
12,CGA453,31
18,CGA501,31
12,C3121,31
18,Calparcri,31
13,Triowe,31
17,Trijoh,31
18,Trimel,31
10,Trihoe,31
15,Tribit,31
18,Trijac,31
14,Tricri,31
12,Triwie,31
18,Triqua,31
18,Kinboe,31
18,Kinfis,31
18,Kinxen,31
12,Chaafr,31
18,Chacha,31
11,Chacaly,31
18,Chazey,31
18,Chadil,31
18,Chasen,31
18,Chanam,31
10,Braset,31
11,Bramel,31
18,Bratha,31
18,Bradra,31
17,Bratra,31
12,Bragut,31
11,Braven,31
17,Brapum,31
17,Bradam,31
10,B3088,32
18,BGA709,32
12,BGA309,32
12,B11696,32
18,B11609,32
14,B985,32
17,B199,32
12,B11604,32
14,BGA89,32
17,BGAA2,32
14,BGA584,32
11,BGA304,32
18,BGAB1,32
15,PGA445,32
12,Rhaspe,32
18,Rhamar,32
18,Rhatem,32
11,FGA379,32
16,F3016,32
11,F1476,32
14,Furcep,32
18,Furpol,32
18,F2241,32
18,Furang,32
13,FGA490,32
15,FGA456,32
17,FGA516,32
18,F12278,32
12,Furant,32
17,FGA331,32
10,FGA465,32
11,FGA99,32
17,FGA15,32
17,FGA581,32
11,FGA104,32
18,FGA489,32
17,FGA174,32
12,FurbGB,32
18,CGA312,32
12,CGA642,32
12,CGA763,32
11,C601,32
18,CGA236,32
11,Calboe,32
17,C3125,32
19,CGA429,32
18,C985,32
18,CGA310,32
17,CGA382,32
12,CGA494,32
19,C12265,32
12,C404,32
18,Cl11778,32
16,CGA594,32
18,C3134,32
17,CGA311,32
18,CGA45,32
12,C3043,32
11,CGA368,32
17,CGA364,32
18,C2208,32
18,CGA453,32
12,CGA501,32
12,C3121,32
12,Calparcri,32
15,Triowe,32
18,Trijoh,32
18,Trimel,32
18,Trihoe,32
18,Tribit,32
18,Trijac,32
17,Tricri,32
12,Triwie,32
12,Triqua,32
18,Kinboe,32
12,Kinfis,32
18,Kinxen,32
18,Chaafr,32
18,Chacha,32
17,Chacaly,32
18,Chazey,32
16,Chadil,32
11,Chasen,32
17,Chanam,32
14,Braset,32
18,Bramel,32
18,Bratha,32
18,Bradra,32
18,Bratra,32
11,Bragut,32
15,Braven,32
18,Brapum,32
14,Bradam,32
16,B3088,33
12,BGA709,33
13,BGA309,33
12,B11696,33
18,B11609,33
12,B985,33
18,B199,33
18,B11604,33
18,BGA89,33
17,BGAA2,33
15,BGA584,33
11,BGA304,33
12,BGAB1,33
18,PGA445,33
11,Rhaspe,33
18,Rhamar,33
11,Rhatem,33
12,FGA379,33
18,F3016,33
18,F1476,33
18,Furcep,33
17,Furpol,33
11,F2241,33
15,Furang,33
17,FGA490,33
14,FGA456,33
12,FGA516,33
11,F12278,33
18,Furant,33
18,FGA331,33
18,FGA465,33
19,FGA99,33
12,FGA15,33
10,FGA581,33
10,FGA104,33
18,FGA489,33
12,FGA174,33
17,FurbGB,33
18,CGA312,33
17,CGA642,33
15,CGA763,33
18,C601,33
14,CGA236,33
18,Calboe,33
18,C3125,33
18,CGA429,33
14,C985,33
14,CGA310,33
18,CGA382,33
11,CGA494,33
17,C12265,33
18,C404,33
16,Cl11778,33
18,CGA594,33
18,C3134,33
14,CGA311,33
17,CGA45,33
18,C3043,33
18,CGA368,33
18,CGA364,33
18,C2208,33
18,CGA453,33
18,CGA501,33
17,C3121,33
12,Calparcri,33
17,Triowe,33
14,Trijoh,33
12,Trimel,33
12,Trihoe,33
18,Tribit,33
11,Trijac,33
18,Tricri,33
17,Triwie,33
16,Triqua,33
11,Kinboe,33
12,Kinfis,33
12,Kinxen,33
12,Chaafr,33
12,Chacha,33
17,Chacaly,33
18,Chazey,33
18,Chadil,33
18,Chasen,33
11,Chanam,33
17,Braset,33
12,Bramel,33
17,Bratha,33
12,Bradra,33
15,Bratra,33
11,Bragut,33
17,Braven,33
18,Brapum,33
19,Bradam,33
18,B3088,34
14,BGA709,34
12,BGA309,34
12,B11696,34
12,B11609,34
11,B985,34
16,B199,34
11,B11604,34
11,BGA89,34
19,BGAA2,34
18,BGA584,34
18,BGA304,34
18,BGAB1,34
17,PGA445,34
11,Rhaspe,34
12,Rhamar,34
17,Rhatem,34
16,FGA379,34
18,F3016,34
18,F1476,34
12,Furcep,34
12,Furpol,34
14,F2241,34
18,Furang,34
17,FGA490,34
18,FGA456,34
19,FGA516,34
17,F12278,34
17,Furant,34
18,FGA331,34
12,FGA465,34
18,FGA99,34
15,FGA15,34
18,FGA581,34
12,FGA104,34
18,FGA489,34
12,FGA174,34
11,FurbGB,34
14,CGA312,34
14,CGA642,34
17,CGA763,34
17,C601,34
18,CGA236,34
12,Calboe,34
17,C3125,34
18,CGA429,34
17,C985,34
10,CGA310,34
18,CGA382,34
12,CGA494,34
12,C12265,34
18,C404,34
16,Cl11778,34
17,CGA594,34
15,C3134,34
17,CGA311,34
14,CGA45,34
18,C3043,34
12,CGA368,34
15,CGA364,34
17,C2208,34
18,CGA453,34
18,CGA501,34
18,C3121,34
15,Calparcri,34
11,Triowe,34
18,Trijoh,34
17,Trimel,34
11,Trihoe,34
11,Tribit,34
18,Trijac,34
18,Tricri,34
17,Triwie,34
18,Triqua,34
12,Kinboe,34
18,Kinfis,34
12,Kinxen,34
10,Chaafr,34
13,Chacha,34
18,Chacaly,34
14,Chazey,34
18,Chadil,34
